PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindSpeed10m
2021-06-27T22:00:00Z,2021-06-27T21:00:00Z,PT60M,11.0,43.0,8.9,0,22.1,86.7,0.0,1011.9,3.3
2021-06-27T23:00:00Z,2021-06-27T22:00:00Z,PT60M,10.4,32.4,8.5,0,22.2,87.6,0.0,1012.0,3.3
2021-06-28T00:00:00Z,2021-06-27T23:00:00Z,PT60M,10.0,60.2,8.0,0,22.2,87.5,0.0,1012.0,3.3
2021-06-28T01:00:00Z,2021-06-28T00:00:00Z,PT60M,9.7,62.0,7.6,0,21.9,87.3,0.0,1011.7,3.3
2021-06-28T02:00:00Z,2021-06-28T01:00:00Z,PT60M,9.4,11.7,7.4,0,21.4,87.2,0.0,1011.4,3.2
2021-06-28T03:00:00Z,2021-06-28T02:00:00Z,PT60M,9.3,2.5,7.3,2,20.8,87.1,0.0,1011.0,3.1
2021-06-28T04:00:00Z,2021-06-28T03:00:00Z,PT60M,9.8,1.9,7.5,56,20.7,85.3,0.0,1010.7,2.9
2021-06-28T05:00:00Z,2021-06-28T04:00:00Z,PT60M,11.3,0.0,8.1,166,20.9,80.3,0.0,1010.8,2.9
2021-06-28T06:00:00Z,2021-06-28T05:00:00Z,PT60M,13.3,0.0,8.5,300,21.0,72.6,0.0,1011.0,3.1
2021-06-28T07:00:00Z,2021-06-28T06:00:00Z,PT60M,15.2,0.0,8.7,441,21.0,65.0,0.0,1011.3,3.4
2021-06-28T08:00:00Z,2021-06-28T07:00:00Z,PT60M,16.8,0.0,8.7,574,21.1,58.9,0.0,1011.6,3.7
2021-06-28T09:00:00Z,2021-06-28T08:00:00Z,PT60M,18.2,0.0,8.9,689,21.4,54.6,0.0,1011.8,3.8
2021-06-28T10:00:00Z,2021-06-28T09:00:00Z,PT60M,19.5,0.0,9.5,776,21.4,52.3,0.0,1011.7,3.5
2021-06-28T11:00:00Z,2021-06-28T10:00:00Z,PT60M,20.5,0.0,10.2,829,21.3,51.5,0.0,1011.5,3.3
2021-06-28T12:00:00Z,2021-06-28T11:00:00Z,PT60M,21.3,0.0,10.6,845,20.8,50.6,0.0,1011.2,3.2
2021-06-28T13:00:00Z,2021-06-28T12:00:00Z,PT60M,21.8,0.0,10.7,821,20.6,49.5,0.0,1010.8,3.0
2021-06-28T14:00:00Z,2021-06-28T13:00:00Z,PT60M,22.0,0.0,10.9,757,20.8,49.3,0.0,1010.6,2.7
2021-06-28T15:00:00Z,2021-06-28T14:00:00Z,PT60M,22.1,0.2,11.1,659,21.1,49.8,0.0,1010.3,2.1
2021-06-28T16:00:00Z,2021-06-28T15:00:00Z,PT60M,21.8,0.2,11.3,538,21.6,51.3,0.0,1010.1,2.2
2021-06-28T17:00:00Z,2021-06-28T16:00:00Z,PT60M,21.2,0.4,12.1,400,21.9,56.0,0.0,1010.0,2.7
2021-06-28T18:00:00Z,2021-06-28T17:00:00Z,PT60M,20.1,0.6,12.8,261,21.6,63.0,0.0,1009.8,2.9
2021-06-28T19:00:00Z,2021-06-28T18:00:00Z,PT60M,18.2,0.7,12.8,132,21.3,70.6,0.0,1009.8,2.9
2021-06-28T20:00:00Z,2021-06-28T19:00:00Z,PT60M,15.8,1.0,12.1,34,21.1,78.9,0.0,1009.9,2.9
2021-06-28T21:00:00Z,2021-06-28T20:00:00Z,PT60M,13.8,1.0,11.2,0,21.0,84.4,0.0,1010.1,2.8
2021-06-28T22:00:00Z,2021-06-28T21:00:00Z,PT60M,12.6,1.3,10.4,0,20.3,86.3,0.0,1010.2,2.7
2021-06-28T23:00:00Z,2021-06-28T22:00:00Z,PT60M,11.8,1.4,9.7,0,19.4,86.8,0.0,1010.0,2.6
2021-06-29T00:00:00Z,2021-06-28T23:00:00Z,PT60M,11.2,1.4,9.1,0,18.9,87.0,0.0,1009.8,2.4
2021-06-29T01:00:00Z,2021-06-29T00:00:00Z,PT60M,10.6,1.8,8.6,0,19.1,87.5,0.0,1009.5,2.2
2021-06-29T02:00:00Z,2021-06-29T01:00:00Z,PT60M,10.2,1.8,8.3,0,19.9,88.1,0.0,1009.3,2.0
2021-06-29T03:00:00Z,2021-06-29T02:00:00Z,PT60M,10.1,2.0,8.3,2,20.9,88.5,0.0,1009.1,1.9
2021-06-29T04:00:00Z,2021-06-29T03:00:00Z,PT60M,10.6,2.2,8.5,52,21.9,86.9,0.0,1008.8,1.9
2021-06-29T05:00:00Z,2021-06-29T04:00:00Z,PT60M,12.0,2.0,9.1,154,23.3,82.3,0.0,1008.6,2.2
2021-06-29T06:00:00Z,2021-06-29T05:00:00Z,PT60M,13.8,2.1,9.6,280,25.1,75.6,0.0,1008.5,2.3
2021-06-29T07:00:00Z,2021-06-29T06:00:00Z,PT60M,15.6,1.1,9.9,415,27.1,68.7,0.0,1008.4,1.9
2021-06-29T08:00:00Z,2021-06-29T07:00:00Z,PT60M,17.3,12.4,10.3,474,28.6,63.6,0.0,1008.4,1.9
2021-06-29T09:00:00Z,2021-06-29T08:00:00Z,PT60M,18.7,14.4,10.9,562,29.7,60.5,0.0,1008.3,1.9
2021-06-29T10:00:00Z,2021-06-29T09:00:00Z,PT60M,19.9,17.4,11.5,601,30.7,58.3,0.0,1008.1,1.3
2021-06-29T11:00:00Z,2021-06-29T10:00:00Z,PT60M,20.9,15.9,12.0,651,31.5,56.7,0.0,1007.8,0.8
2021-06-29T12:00:00Z,2021-06-29T11:00:00Z,PT60M,21.5,29.4,12.5,550,32.3,56.6,0.0,1007.3,0.6
2021-06-29T13:00:00Z,2021-06-29T12:00:00Z,PT60M,21.8,11.6,12.9,646,33.1,57.0,0.0,1006.8,0.4
2021-06-29T14:00:00Z,2021-06-29T13:00:00Z,PT60M,22.1,8.3,13.3,609,33.8,57.4,0.0,1006.4,0.3
2021-06-29T15:00:00Z,2021-06-29T14:00:00Z,PT60M,22.0,30.5,13.6,397,34.3,58.7,0.0,1006.0,0.6
2021-06-29T16:00:00Z,2021-06-29T15:00:00Z,PT60M,21.8,31.2,13.8,310,34.5,60.4,0.0,1005.7,1.2
2021-06-29T17:00:00Z,2021-06-29T16:00:00Z,PT60M,21.4,36.7,13.9,210,34.4,62.5,0.0,1005.4,2.0
2021-06-29T18:00:00Z,2021-06-29T17:00:00Z,PT60M,20.3,57.3,13.9,87,33.6,67.0,0.0,1005.2,2.5
2021-06-29T19:00:00Z,2021-06-29T18:00:00Z,PT60M,18.6,59.7,13.7,37,33.0,72.9,0.0,1005.3,2.5
2021-06-29T20:00:00Z,2021-06-29T19:00:00Z,PT60M,16.7,56.9,12.7,10,32.9,77.3,0.0,1005.6,2.4
2021-06-29T21:00:00Z,2021-06-29T20:00:00Z,PT60M,15.2,70.8,11.7,0,32.9,79.6,0.0,1005.7,2.6
2021-06-29T22:00:00Z,2021-06-29T21:00:00Z,PT60M,14.3,52.2,10.8,0,33.1,79.9,0.0,1005.7,2.6
2021-06-29T23:00:00Z,2021-06-29T22:00:00Z,PT60M,13.8,68.3,10.1,0,33.4,78.3,0.0,1005.7,2.4
2021-06-30T00:00:00Z,2021-06-29T23:00:00Z,PT60M,13.5,68.2,9.4,0,33.6,76.6,0.0,1005.4,2.4
2021-06-30T01:00:00Z,2021-06-30T00:00:00Z,PT60M,13.3,77.5,8.9,0,33.6,74.8,0.0,1005.0,2.5
2021-06-30T02:00:00Z,2021-06-30T01:00:00Z,PT60M,13.2,80.9,9.0,0,33.7,75.5,0.0,1004.8,2.3
2021-06-30T03:00:00Z,2021-06-30T02:00:00Z,PT60M,13.2,93.1,9.7,0,34.0,79.6,0.0,1004.7,2.1
2021-06-30T04:00:00Z,2021-06-30T03:00:00Z,PT60M,13.3,56.1,10.5,18,34.3,83.3,0.0,1004.7,2.4
2021-06-30T05:00:00Z,2021-06-30T04:00:00Z,PT60M,13.4,78.9,11.2,25,34.5,86.9,0.0,1004.9,2.8
2021-06-30T06:00:00Z,2021-06-30T05:00:00Z,PT60M,13.9,82.5,12.0,42,34.6,88.7,0.0,1005.0,2.8
2021-06-30T07:00:00Z,2021-06-30T06:00:00Z,PT60M,14.7,74.0,13.2,98,34.8,90.5,0.0,1005.0,3.0
2021-06-30T08:00:00Z,2021-06-30T07:00:00Z,PT60M,15.5,74.3,14.3,127,35.1,92.9,0.0,1005.1,3.7
2021-06-30T09:00:00Z,2021-06-30T08:00:00Z,PT60M,16.1,82.9,15.0,106,35.2,93.4,0.0,1005.2,4.1
2021-06-30T10:00:00Z,2021-06-30T09:00:00Z,PT60M,16.5,73.7,15.4,183,35.2,93.3,0.0,1005.4,4.0
2021-06-30T11:00:00Z,2021-06-30T10:00:00Z,PT60M,16.9,79.4,15.6,154,34.9,92.2,0.0,1005.5,3.7
2021-06-30T12:00:00Z,2021-06-30T11:00:00Z,PT60M,17.0,73.8,15.6,200,34.4,91.5,0.0,1005.6,3.8
2021-06-30T13:00:00Z,2021-06-30T12:00:00Z,PT60M,17.2,68.3,15.7,236,33.9,90.5,0.0,1005.6,4.1
2021-06-30T14:00:00Z,2021-06-30T13:00:00Z,PT60M,17.6,74.6,15.8,174,33.1,88.7,0.0,1005.6,4.4
2021-06-30T15:00:00Z,2021-06-30T14:00:00Z,PT60M,18.0,57.8,15.6,249,32.8,86.0,0.0,1005.6,4.4
2021-06-30T16:00:00Z,2021-06-30T15:00:00Z,PT60M,18.4,52.9,15.2,225,32.6,81.5,0.0,1005.6,4.4
2021-06-30T17:00:00Z,2021-06-30T16:00:00Z,PT60M,18.6,47.0,14.4,186,31.6,76.8,0.0,1005.7,4.3
2021-06-30T18:00:00Z,2021-06-30T17:00:00Z,PT60M,17.9,51.9,13.8,106,30.8,77.1,0.0,1005.9,3.9
2021-06-30T19:00:00Z,2021-06-30T18:00:00Z,PT60M,16.9,54.4,13.6,47,30.4,80.8,0.0,1006.1,3.3
2021-06-30T20:00:00Z,2021-06-30T19:00:00Z,PT60M,16.3,64.8,13.6,10,29.5,83.9,0.0,1006.2,2.8
2021-06-30T21:00:00Z,2021-06-30T20:00:00Z,PT60M,15.8,57.2,13.7,0,28.2,87.2,0.0,1006.5,2.7
2021-06-30T22:00:00Z,2021-06-30T21:00:00Z,PT60M,15.4,43.1,13.7,0,26.6,89.6,0.0,1006.6,2.8
2021-06-30T23:00:00Z,2021-06-30T22:00:00Z,PT60M,15.0,12.7,13.5,0,25.2,90.4,0.0,1006.8,3.0
2021-07-01T00:00:00Z,2021-06-30T23:00:00Z,PT60M,14.8,0.8,13.3,0,24.5,90.6,0.0,1006.8,3.5
2021-07-01T01:00:00Z,2021-07-01T00:00:00Z,PT60M,14.6,12.9,13.5,0,24.0,92.7,0.0,1006.8,3.8
2021-07-01T02:00:00Z,2021-07-01T01:00:00Z,PT60M,14.4,29.7,13.6,0,23.2,95.2,0.0,1006.7,3.8
2021-07-01T03:00:00Z,2021-07-01T02:00:00Z,PT60M,14.3,57.3,13.6,1,22.6,95.3,0.0,1006.5,4.1
2021-07-01T04:00:00Z,2021-07-01T03:00:00Z,PT60M,14.7,26.8,13.7,33,22.0,93.9,0.0,1006.4,4.7
2021-07-01T05:00:00Z,2021-07-01T04:00:00Z,PT60M,15.3,56.7,13.9,58,21.1,91.1,0.0,1006.4,5.4
2021-07-01T06:00:00Z,2021-07-01T05:00:00Z,PT60M,16.1,67.9,14.1,88,20.3,87.8,0.0,1006.4,5.9
2021-07-01T07:00:00Z,2021-07-01T06:00:00Z,PT60M,16.7,65.3,13.7,147,20.1,82.8,0.0,1006.4,6.2
2021-07-01T08:00:00Z,2021-07-01T07:00:00Z,PT60M,16.9,35.7,13.0,363,20.4,78.0,0.0,1006.5,6.3
2021-07-01T09:00:00Z,2021-07-01T08:00:00Z,PT60M,16.9,0.3,12.5,672,20.4,75.6,0.0,1006.6,6.3
2021-07-01T10:00:00Z,2021-07-01T09:00:00Z,PT60M,17.0,0.0,12.2,766,20.2,73.2,0.0,1006.7,6.5
2021-07-01T11:00:00Z,2021-07-01T10:00:00Z,PT60M,17.8,14.4,11.9,700,20.1,68.2,0.0,1006.7,6.8
2021-07-01T12:00:00Z,2021-07-01T11:00:00Z,PT60M,18.9,27.9,11.8,600,20.5,63.5,0.0,1006.6,6.9
2021-07-01T13:00:00Z,2021-07-01T12:00:00Z,PT60M,19.5,40.2,12.2,483,21.2,62.5,0.0,1006.5,6.8
2021-07-01T14:00:00Z,2021-07-01T13:00:00Z,PT60M,19.6,61.4,12.8,285,21.6,64.9,0.0,1006.5,6.7
2021-07-01T15:00:00Z,2021-07-01T14:00:00Z,PT60M,19.1,22.3,13.4,500,21.7,69.5,0.0,1006.6,6.4
2021-07-01T16:00:00Z,2021-07-01T15:00:00Z,PT60M,18.4,44.0,14.1,293,21.7,75.8,0.0,1006.7,6.1
2021-07-01T17:00:00Z,2021-07-01T16:00:00Z,PT60M,17.8,41.3,14.3,224,21.3,80.0,0.0,1006.8,5.6
2021-07-01T18:00:00Z,2021-07-01T17:00:00Z,PT60M,17.2,37.3,14.0,158,21.2,81.5,0.0,1007.0,5.0
2021-07-01T19:00:00Z,2021-07-01T18:00:00Z,PT60M,16.6,54.3,13.7,55,22.0,83.2,0.0,1007.1,4.6
2021-07-01T20:00:00Z,2021-07-01T19:00:00Z,PT60M,16.1,45.2,13.2,15,23.8,83.1,0.0,1007.2,4.3
2021-07-01T21:00:00Z,2021-07-01T20:00:00Z,PT60M,16.0,46.4,13.1,0,26.5,83.3,0.0,1007.3,3.7
2021-07-01T22:00:00Z,2021-07-01T21:00:00Z,PT60M,15.7,52.9,13.4,0,29.0,86.0,0.0,1007.3,3.0
2021-07-01T23:00:00Z,2021-07-01T22:00:00Z,PT60M,15.2,60.6,13.4,0,31.1,88.6,0.0,1007.2,3.1
2021-07-02T00:00:00Z,2021-07-01T23:00:00Z,PT60M,14.7,57.2,13.2,0,32.0,90.8,0.0,1007.1,2.9
2021-07-02T01:00:00Z,2021-07-02T00:00:00Z,PT60M,14.3,42.1,13.2,0,31.7,93.2,0.0,1007.0,2.8
2021-07-02T02:00:00Z,2021-07-02T01:00:00Z,PT60M,13.8,35.5,13.0,0,30.9,94.6,0.0,1006.9,2.9
2021-07-02T03:00:00Z,2021-07-02T02:00:00Z,PT60M,13.3,45.8,12.6,1,30.1,95.2,0.0,1006.9,3.0
2021-07-02T04:00:00Z,2021-07-02T03:00:00Z,PT60M,13.3,31.2,12.6,34,30.1,95.3,0.0,1006.9,2.8
2021-07-02T05:00:00Z,2021-07-02T04:00:00Z,PT60M,14.2,39.2,13.2,87,30.6,93.5,0.0,1007.1,2.6
2021-07-02T06:00:00Z,2021-07-02T05:00:00Z,PT60M,15.9,66.1,13.9,92,30.9,87.9,0.0,1007.3,2.6
2021-07-02T07:00:00Z,2021-07-02T06:00:00Z,PT60M,17.7,66.3,14.5,141,30.8,81.5,0.0,1007.5,2.4
2021-07-02T08:00:00Z,2021-07-02T07:00:00Z,PT60M,19.1,63.7,15.1,200,31.3,77.6,0.0,1007.6,2.1
2021-07-02T09:00:00Z,2021-07-02T08:00:00Z,PT60M,19.9,39.4,15.7,399,32.5,76.7,0.0,1007.5,1.8
2021-07-02T10:00:00Z,2021-07-02T09:00:00Z,PT60M,20.1,51.8,16.4,355,33.7,79.2,0.0,1007.6,1.5
2021-07-02T11:00:00Z,2021-07-02T10:00:00Z,PT60M,19.7,71.2,16.7,226,34.4,82.9,0.0,1008.0,1.6
2021-07-02T12:00:00Z,2021-07-02T11:00:00Z,PT60M,19.5,76.5,16.9,189,34.5,84.5,0.0,1008.3,1.9
2021-07-02T13:00:00Z,2021-07-02T12:00:00Z,PT60M,19.8,73.2,16.9,208,34.3,83.1,0.0,1008.5,1.7
2021-07-02T14:00:00Z,2021-07-02T13:00:00Z,PT60M,20.2,73.5,16.8,190,34.3,80.7,0.0,1008.5,0.6
2021-07-02T15:00:00Z,2021-07-02T14:00:00Z,PT60M,20.5,65.0,16.7,217,34.7,79.0,0.0,1008.4,0.7
2021-07-02T16:00:00Z,2021-07-02T15:00:00Z,PT60M,20.5,52.6,16.9,237,35.4,80.1,0.0,1008.4,1.2
2021-07-02T17:00:00Z,2021-07-02T16:00:00Z,PT60M,20.0,59.7,17.2,151,36.0,84.0,0.0,1008.5,1.2
2021-07-02T18:00:00Z,2021-07-02T17:00:00Z,PT60M,18.9,67.7,17.0,75,36.8,88.5,0.0,1008.7,1.7
2021-07-02T19:00:00Z,2021-07-02T18:00:00Z,PT60M,17.8,60.9,16.5,44,37.5,92.2,0.0,1009.0,2.3
2021-07-02T20:00:00Z,2021-07-02T19:00:00Z,PT60M,17.0,69.4,16.1,10,37.9,94.6,0.0,1009.3,2.8
2021-07-02T21:00:00Z,2021-07-02T20:00:00Z,PT60M,16.3,67.4,15.6,0,37.9,95.9,0.0,1009.4,3.2
2021-07-02T22:00:00Z,2021-07-02T21:00:00Z,PT60M,15.8,62.5,15.3,0,37.9,96.8,0.0,1009.4,3.3
2021-07-02T23:00:00Z,2021-07-02T22:00:00Z,PT60M,15.5,65.5,15.1,0,38.0,97.2,0.0,1009.4,3.2
2021-07-03T00:00:00Z,2021-07-02T23:00:00Z,PT60M,15.5,83.0,15.1,0,38.3,97.4,0.0,1009.3,3.2
2021-07-03T01:00:00Z,2021-07-03T00:00:00Z,PT60M,15.4,84.1,15.1,0,38.7,97.7,0.0,1009.3,3.0
2021-07-03T02:00:00Z,2021-07-03T01:00:00Z,PT60M,15.3,80.1,15.0,0,38.8,98.2,0.0,1009.3,2.8
2021-07-03T03:00:00Z,2021-07-03T02:00:00Z,PT60M,15.3,76.5,15.0,0,38.2,98.4,0.0,1009.1,2.8
2021-07-03T04:00:00Z,2021-07-03T03:00:00Z,PT60M,15.3,64.0,15.1,18,37.6,98.3,0.0,1009.1,2.8
2021-07-03T05:00:00Z,2021-07-03T04:00:00Z,PT60M,15.6,85.4,15.3,20,37.1,97.9,0.0,1009.1,2.8
2021-07-03T06:00:00Z,2021-07-03T05:00:00Z,PT60M,16.1,69.9,15.7,83,36.0,97.1,0.0,1009.2,2.6
2021-07-03T07:00:00Z,2021-07-03T06:00:00Z,PT60M,16.7,81.4,16.0,73,35.0,95.8,0.0,1009.4,2.5
2021-07-03T08:00:00Z,2021-07-03T07:00:00Z,PT60M,17.4,69.9,16.4,164,34.5,93.8,0.0,1009.6,2.5
2021-07-03T09:00:00Z,2021-07-03T08:00:00Z,PT60M,18.5,73.0,16.7,171,34.0,89.3,0.0,1009.5,2.2
2021-07-03T10:00:00Z,2021-07-03T09:00:00Z,PT60M,20.0,68.9,16.9,228,34.0,82.4,0.0,1009.4,1.7
2021-07-03T11:00:00Z,2021-07-03T10:00:00Z,PT60M,20.9,58.9,17.1,322,34.0,78.7,0.0,1009.1,1.0
2021-07-03T12:00:00Z,2021-07-03T11:00:00Z,PT60M,21.2,67.6,17.3,258,34.1,78.7,0.0,1008.8,0.3
2021-07-03T13:00:00Z,2021-07-03T12:00:00Z,PT60M,21.2,58.7,17.5,318,34.5,79.4,0.0,1008.6,0.4
